Text,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,Emotion
ανώνυμος,0,0,1,0,0,0,0,0,['disgust']
υπνάκο,0,0,0,0,1,0,0,0,['joy']
χαρτοπετσέτα,0,0,0,0,0,1,0,0,['sadness']
χνουδωτός,0,0,1,0,0,0,0,0,['disgust']
γεννημένος,0,1,0,0,0,0,0,0,['anticipation']
δυσάρεστος,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
έθνος,0,0,0,0,0,0,0,1,['trust']
ναυτία,0,0,1,0,0,0,0,0,['disgust']
αηδιαστικός,0,0,1,0,0,1,0,0,"['disgust', 'sadness']"
πλωτός,0,1,0,0,0,0,0,0,['anticipation']
πλοηγός,0,1,0,0,0,0,0,1,"['anticipation', 'trust']"
ανάγκη,0,0,0,0,0,1,0,0,['sadness']
άνομος,0,0,1,1,0,1,1,0,"['disgust', 'fear', 'sadness', 'surprise']"
άρνηση,1,0,0,0,0,0,0,0,['anger']
αρνητικός,0,0,0,0,0,1,0,0,['sadness']
αφρόντιστος,1,0,1,0,0,1,0,0,"['anger', 'disgust', 'sadness']"
διαπραγματεύομαι,0,0,0,0,0,0,0,1,['trust']
Νέγρος,0,0,0,0,0,1,0,0,['sadness']
γείτονας,0,1,0,0,0,0,0,1,"['anticipation', 'trust']"
γειτονιά,0,1,0,0,0,0,0,0,['anticipation']
νεποτισμός,1,0,1,0,0,1,0,0,"['anger', 'disgust', 'sadness']"
νευρικός,0,1,0,1,0,0,0,0,"['anticipation', 'fear']"
νευρικότητα,0,0,0,1,0,0,0,0,['fear']
φωλιά,0,0,0,0,0,0,0,1,['trust']
φωλιάζω,0,0,0,0,0,0,0,1,['trust']
κάτω,1,0,0,1,0,1,0,0,"['anger', 'fear', 'sadness']"
τσουκνίδα,1,0,1,0,0,0,0,0,"['anger', 'disgust']"
δίκτυο,0,1,0,0,0,0,0,0,['anticipation']
νευραλγία,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
νεύρωση,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
νευρωτικός,0,0,1,1,0,0,0,0,"['disgust', 'fear']"
ουδέτερος,0,1,0,0,0,0,0,1,"['anticipation', 'trust']"
ουδετερότητα,0,0,0,0,0,0,0,1,['trust']
νεοφερμένος,0,0,0,1,0,0,1,0,"['fear', 'surprise']"
νικοτίνη,0,0,1,0,0,0,0,0,['disgust']
εφιάλτης,0,0,0,1,0,0,0,0,['fear']
αρχοντιά,0,1,0,0,0,0,0,1,"['anticipation', 'trust']"
ευγενής,0,0,0,0,0,0,0,1,['trust']
ευγενής,0,0,0,0,0,0,0,1,['trust']
θορυβώδης,1,0,0,0,0,0,0,0,['anger']
NO TRANSLATION,1,1,0,1,0,1,0,0,"['anger', 'anticipation', 'fear', 'sadness']"
ανόητος,0,0,0,0,0,1,0,0,['sadness']
θηλιά,0,0,0,0,0,1,0,0,['sadness']
μύτη,0,0,1,0,0,0,0,0,['disgust']
αξιοσημείωτος,0,0,0,0,1,0,0,1,"['joy', 'trust']"
συμβολαιογράφος,0,0,0,0,0,0,0,1,['trust']
ανυπαρξία,0,0,0,0,0,1,0,0,['sadness']
Γνωστοποίηση,0,1,0,0,0,0,0,0,['anticipation']
κακή φήμη,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
επιβλαβής,0,0,1,1,0,0,0,0,"['disgust', 'fear']"
ενόχληση,1,0,0,0,0,0,0,0,['anger']
ακυρώ,0,0,0,0,0,0,1,0,['surprise']
μούδιασμα,0,0,0,0,0,1,0,0,['sadness']
NO TRANSLATION,0,0,0,0,0,0,0,1,['trust']
νοσοκόμα,0,0,0,0,0,0,0,1,['trust']
φυτώριο,0,0,0,0,1,0,0,1,"['joy', 'trust']"
ανατροφή,1,1,1,1,1,0,0,1,"['anger', 'anticipation', 'disgust', 'fear', 'joy', 'trust']"
θρεπτικός,0,0,0,0,0,1,0,0,['sadness']
όαση,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
όρκος,0,0,0,0,0,0,0,1,['trust']
υπακοή,0,0,0,0,0,0,0,1,['trust']
παχύσαρκος,0,0,1,0,0,0,0,0,['disgust']
ευσαρκία,0,0,1,0,0,1,0,0,"['disgust', 'sadness']"
υπακούω,0,0,0,1,0,0,0,1,"['fear', 'trust']"
μαγεία,0,0,1,1,0,0,0,0,"['disgust', 'fear']"
obit,0,0,0,0,0,1,1,0,"['sadness', 'surprise']"
νεκρολογία,0,0,0,0,0,1,0,0,['sadness']
ένσταση,1,0,0,0,0,0,0,0,['anger']
σκοπός,0,1,0,0,0,0,0,1,"['anticipation', 'trust']"
υποχρεώνω,0,0,0,0,0,0,0,1,['trust']
περιποιητικός,1,1,1,1,1,0,1,1,"['anger', 'anticipation', 'disgust', 'fear', 'joy', 'surprise', 'trust']"
οφειλέτη,0,0,0,1,0,0,0,0,['fear']
σβήνω,1,0,0,1,0,1,0,0,"['anger', 'fear', 'sadness']"
καταστραφεί,1,0,0,1,0,0,0,0,"['anger', 'fear']"
εξάλειψη,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
λήθη,1,0,0,1,0,0,0,0,"['anger', 'fear']"
απεχθής,1,0,1,0,0,1,0,0,"['anger', 'disgust', 'sadness']"
άσεμνος,0,0,1,0,0,0,0,0,['disgust']
αισχρότητα,1,0,1,0,0,0,0,0,"['anger', 'disgust']"
εμπόδιο,1,0,0,1,0,1,0,0,"['anger', 'fear', 'sadness']"
μαιευτήρας,0,0,0,0,0,0,0,1,['trust']
κωλυσιεργώ,1,0,0,1,0,0,0,0,"['anger', 'fear']"
κωλυσιεργικός,1,0,0,0,0,0,0,0,['anger']
εφικτός,0,0,0,0,1,0,0,0,['joy']
φανερός,0,0,0,0,0,0,0,1,['trust']
τυχαίος,0,0,0,0,0,0,1,0,['surprise']
μυστηριώδης,0,0,1,1,0,0,0,0,"['disgust', 'fear']"
κάτοχος,0,0,0,0,0,0,0,1,['trust']
χταπόδι,0,0,1,0,0,0,0,0,['disgust']
μοναδικότητα,0,0,1,0,0,1,1,0,"['disgust', 'sadness', 'surprise']"
απεχθής,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
προσβάλλω,1,0,1,0,0,0,0,0,"['anger', 'disgust']"
προσβληθεί,1,0,0,0,0,1,0,0,"['anger', 'sadness']"
παραβάτης,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
αδίκημα,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
προσβλητικός,1,0,1,0,0,0,0,0,"['anger', 'disgust']"
προσφορά,0,0,0,0,0,0,0,1,['trust']
αξιωματικός,0,0,0,0,0,0,0,1,['trust']
επίσημος,0,0,0,0,0,0,0,1,['trust']
αντισταθμίζεται,0,1,0,0,0,0,0,0,['anticipation']
δράκοντας,0,0,1,1,0,0,0,0,"['disgust', 'fear']"
Παλαιότερα,0,0,0,0,0,1,0,0,['sadness']
οσφρητικός,0,1,0,0,0,0,0,0,['anticipation']
οιωνός,0,1,0,1,0,0,0,0,"['anticipation', 'fear']"
δυσοίωνος,0,1,0,1,0,0,0,0,"['anticipation', 'fear']"
παντοδυναμία,0,0,0,1,0,0,0,0,['fear']
παντογνόστης,0,0,0,0,0,0,0,1,['trust']
βαρύς,1,0,0,0,0,1,0,0,"['anger', 'sadness']"
σε εξέλιξη,0,1,0,0,0,0,0,0,['anticipation']
επίθεση,0,1,0,0,0,0,0,0,['anticipation']
λάσπη,0,0,1,0,0,0,0,0,['disgust']
ΛΥΡΙΚΗ ΣΚΗΝΗ,1,1,0,1,1,1,1,1,"['anger', 'anticipation', 'fear', 'joy', 'sadness', 'surprise', 'trust']"
λειτουργία,0,0,0,1,0,0,0,1,"['fear', 'trust']"
δογματικός,1,0,0,0,0,0,0,0,['anger']
όπιο,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
αντίπαλος,1,1,1,1,0,0,0,0,"['anger', 'anticipation', 'disgust', 'fear']"
επίκαιρος,0,0,0,0,1,0,0,0,['joy']
ευκαιρία,0,1,0,0,0,0,0,0,['anticipation']
αντίθετος,1,0,0,1,0,0,0,0,"['anger', 'fear']"
αντιπολίτευση,1,0,0,0,0,0,0,0,['anger']
καταπιέζω,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
καταπίεση,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
καταθλιπτικός,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
καταπιεστής,1,0,0,1,0,1,0,0,"['anger', 'fear', 'sadness']"
αισιοδοξία,0,1,0,0,1,0,1,1,"['anticipation', 'joy', 'surprise', 'trust']"
αισιόδοξος,0,0,0,0,0,0,0,1,['trust']
μαντείο,0,1,0,0,0,0,0,1,"['anticipation', 'trust']"
orc,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
ορχήστρα,1,0,0,0,1,1,0,1,"['anger', 'joy', 'sadness', 'trust']"
χειροτονήθηκε,0,0,0,0,0,0,0,1,['trust']
δοκιμασία,1,0,0,0,0,0,1,0,"['anger', 'surprise']"
διάταξη,0,0,0,0,0,0,0,1,['trust']
χειροτονία,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
πυροβολικό,0,0,0,1,0,0,0,0,['fear']
όργανο,0,1,0,0,1,0,0,0,"['anticipation', 'joy']"
οργάνωση,0,1,0,0,1,0,1,1,"['anticipation', 'joy', 'surprise', 'trust']"
οργασμός,0,1,0,0,1,0,0,0,"['anticipation', 'joy']"
πρωτοτυπία,0,0,0,0,0,0,1,0,['surprise']
ορφανό,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
ορθοδοξία,0,0,0,0,0,0,0,1,['trust']
εκβάλλω,1,0,0,0,0,1,0,0,"['anger', 'sadness']"
ξέσπασμα,1,0,0,1,1,1,1,0,"['anger', 'fear', 'joy', 'sadness', 'surprise']"
απόβλητος,0,0,1,1,0,1,0,0,"['disgust', 'fear', 'sadness']"
κατακραυγή,1,0,0,1,0,0,1,0,"['anger', 'fear', 'surprise']"
υπερβαίνω,0,1,0,0,0,0,0,0,['anticipation']
αποχωρητήριο,0,0,1,0,0,0,0,0,['disgust']
προφυλακή,0,0,0,1,0,0,0,0,['fear']
προσβολή,1,0,1,0,0,0,0,0,"['anger', 'disgust']"
αποτρόπαιος,0,0,0,0,0,0,1,0,['surprise']
ξένος,0,0,0,1,0,0,0,0,['fear']
εξαιρετική,0,0,0,0,1,0,0,0,['joy']
πανηγυρική υποδοχή,0,0,0,0,0,1,0,0,['sadness']
καταθλιπτικός,1,0,0,0,0,0,0,0,['anger']
εκπρόθεσμος,0,1,0,0,0,1,1,0,"['anticipation', 'sadness', 'surprise']"
υπερτιμώ,0,0,0,0,0,0,1,0,['surprise']
περιχαρής,0,0,0,0,1,0,0,0,['joy']
παραφορτώνω,0,0,0,0,0,1,0,0,['sadness']
συντριπτικός,1,0,0,1,0,0,0,0,"['anger', 'fear']"
υπερτιμημένο,1,0,1,0,0,1,0,0,"['anger', 'disgust', 'sadness']"
φανερός,0,0,0,1,0,0,0,0,['fear']
ανατροπή,0,1,0,1,0,0,0,0,"['anticipation', 'fear']"
εισαγωγή,0,1,0,0,0,0,0,0,['anticipation']
συγκλονισμένοι,0,0,0,0,0,1,0,0,['sadness']
οφειλόμενος,1,1,1,1,0,1,0,1,"['anger', 'anticipation', 'disgust', 'fear', 'sadness', 'trust']"
συμφωνία,0,0,0,0,0,0,0,1,['trust']
κουπί,0,1,0,0,0,0,0,0,['anticipation']
πόνος,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
πικραμένος,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
επώδυνος,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
οδυνηρά,0,0,0,0,0,1,0,0,['sadness']
χειροπιαστός,0,0,0,0,0,0,1,0,['surprise']
παράλυση,0,0,1,1,0,1,0,0,"['disgust', 'fear', 'sadness']"
πανδημία ιατρική,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
NO TRANSLATION,0,0,0,0,0,0,1,0,['surprise']
πανικός,0,0,0,1,0,0,0,0,['fear']
αλεξίπτωτο,0,0,0,1,0,0,0,0,['fear']
παρέλαση,0,1,0,1,1,0,1,0,"['anticipation', 'fear', 'joy', 'surprise']"
υπόδειγμα,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
παράλυση,1,1,0,1,0,1,0,0,"['anger', 'anticipation', 'fear', 'sadness']"
παράλυση,1,0,0,1,0,1,1,0,"['anger', 'fear', 'sadness', 'surprise']"
παράνοια,0,0,0,1,0,0,0,0,['fear']
παράσιτο,0,0,1,1,0,0,0,0,"['disgust', 'fear']"
NO TRANSLATION,1,1,0,1,0,1,0,0,"['anger', 'anticipation', 'fear', 'sadness']"
πλευρικός,0,0,0,0,0,0,0,1,['trust']
ενορία,0,0,0,0,0,0,0,1,['trust']
κοινοβούλιο,0,0,0,0,0,0,0,1,['trust']
λόγος τιμής,0,1,0,0,0,0,0,0,['anticipation']
παπαγάλος,0,0,1,0,0,0,0,0,['disgust']
συμμετέχω,0,0,0,0,0,0,0,1,['trust']
χωρίστρα,0,0,0,0,0,1,0,0,['sadness']
συνεταιρισμός,0,0,0,0,0,0,0,1,['trust']
επιβάτης,0,1,0,0,0,0,0,0,['anticipation']
πάθος,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
παθιασμένος,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
πάστορας,0,0,0,0,1,0,0,1,"['joy', 'trust']"
ζύμη,0,0,0,0,1,0,0,0,['joy']
αξιολύπητο,0,0,1,0,0,1,0,0,"['disgust', 'sadness']"
υπομονή,0,1,0,0,0,0,0,1,"['anticipation', 'trust']"
υπομονετικος,0,1,0,0,0,0,0,0,['anticipation']
πατριαρχικός,0,0,0,0,0,0,0,1,['trust']
περιπολία,0,0,0,0,0,0,0,1,['trust']
προστάτης,0,0,0,0,0,0,0,1,['trust']
προστασία,0,0,0,0,0,0,0,1,['trust']
NO TRANSLATION,1,0,0,0,0,0,0,0,['anger']
σπάνις,1,0,1,0,0,1,0,0,"['anger', 'disgust', 'sadness']"
άπορος,0,0,0,0,0,1,0,0,['sadness']
πεζοδρόμιο,0,0,0,0,0,0,0,1,['trust']
πιόνι,0,0,0,0,0,0,0,1,['trust']
πληρωμή,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
αποπληρωμή,1,0,0,0,0,0,0,0,['anger']
ειρήνη,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
ειρηνικός,0,1,0,0,1,0,1,1,"['anticipation', 'joy', 'surprise', 'trust']"
γενεαλογικο δεντρο,0,0,0,0,0,0,0,1,['trust']
ποινικός,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
ποινή,1,0,0,1,0,1,0,0,"['anger', 'fear', 'sadness']"
μετάνοια,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
διείσδυση,1,0,0,1,0,0,0,0,"['anger', 'fear']"
αναμορφωτήριο,1,0,0,0,0,0,0,0,['anger']
συλλογισμένος,0,0,0,0,0,1,0,0,['sadness']
αντιλαμβάνομαι,0,0,0,0,0,0,0,1,['trust']
κατά τύχη,0,0,0,0,0,0,1,0,['surprise']
απώλεια,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
αιωνόβιος,0,0,0,0,0,0,0,1,['trust']
τέλειος,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
τελειότητα,0,1,0,0,1,0,1,1,"['anticipation', 'joy', 'surprise', 'trust']"
δαιμόνιο των πέρσω,0,0,0,0,0,0,1,0,['surprise']
κίνδυνος,0,1,0,1,0,1,0,0,"['anticipation', 'fear', 'sadness']"
επικίνδυνος,0,1,0,1,0,1,0,0,"['anticipation', 'fear', 'sadness']"
περιοδικότης,0,0,0,0,0,0,0,1,['trust']
χάνομαι,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
έχασαν τη ζωή τους,0,0,0,0,0,1,0,0,['sadness']
πεθαίνουν,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
ψευδορκία,0,0,0,1,0,0,1,0,"['fear', 'surprise']"
ολέθριος,1,0,0,1,0,1,0,0,"['anger', 'fear', 'sadness']"
δράστης,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
διαιωνίζω,0,1,0,0,0,0,0,0,['anticipation']
αιωνιότης,0,1,0,0,0,0,0,1,"['anticipation', 'trust']"
αμηχανία,0,0,0,0,0,1,0,0,['sadness']
καταδιώκω,1,0,0,1,0,0,0,0,"['anger', 'fear']"
καταδίωξη,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
προσωπικός,0,0,0,0,0,0,0,1,['trust']
ιδρώτας,0,0,1,0,0,0,0,0,['disgust']
πείθω,0,0,0,0,0,0,0,1,['trust']
αρμόζων,0,0,0,0,0,0,0,1,['trust']
διατάραξη,0,0,0,1,0,0,0,0,['fear']
διεστραμμένος,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
διαστροφή,1,0,1,0,0,1,0,0,"['anger', 'disgust', 'sadness']"
διαστρεβλώ,1,0,1,0,0,0,0,0,"['anger', 'disgust']"
διεστραμμένος,0,0,1,0,0,0,0,0,['disgust']
απαισιοδοξία,1,0,0,1,0,1,0,0,"['anger', 'fear', 'sadness']"
απαισιόδοξος,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
λοιμός,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
λοιμός,0,0,1,1,0,0,0,0,"['disgust', 'fear']"
πετρέλαιο,0,0,1,0,0,0,0,0,['disgust']
φάλαγγα,0,0,0,1,0,0,0,1,"['fear', 'trust']"
φάντασμα,0,0,0,1,0,0,0,0,['fear']
φιλανθρωπικός,0,0,0,0,0,0,0,1,['trust']
φιλάνθρωπος,0,0,0,0,0,0,0,1,['trust']
φιλόσοφος,0,0,0,0,0,0,0,1,['trust']
φλέγμα,0,0,1,0,0,0,0,0,['disgust']
ψευδής,1,0,1,0,0,0,0,0,"['anger', 'disgust']"
γιατρός,0,0,0,0,0,0,0,1,['trust']
φυσικός,0,0,0,0,0,0,0,1,['trust']
φρουρώ,1,1,0,1,0,0,0,0,"['anger', 'anticipation', 'fear']"
φρουρά απεργίας,1,0,0,0,0,0,0,0,['anger']
πικνίκ,0,1,0,0,1,0,1,1,"['anticipation', 'joy', 'surprise', 'trust']"
γραφικός,0,0,0,0,1,0,0,0,['joy']
Χοίρος,0,0,1,0,0,0,0,0,['disgust']
αιμορροϊδές,0,0,1,0,0,0,0,0,['disgust']
χάπι,0,0,0,0,0,0,0,1,['trust']
λεηλασία,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
πιλότος,0,0,0,0,0,0,0,1,['trust']
σπυρί,0,0,1,0,0,0,0,0,['disgust']
πεύκο,0,0,0,0,0,1,0,0,['sadness']
μικρός οδοντωτός τροχός,0,0,0,1,0,0,0,0,['fear']
ευσεβής,0,0,1,0,0,1,0,1,"['disgust', 'sadness', 'trust']"
πικάρω,1,0,0,0,0,0,0,0,['anger']
πειρατής,1,0,0,0,0,0,0,0,['anger']
παγίδα,1,0,1,1,0,1,1,0,"['anger', 'disgust', 'fear', 'sadness', 'surprise']"
ψίχα,0,0,0,0,0,0,0,1,['trust']
κρίμα,0,0,0,0,0,1,0,0,['sadness']
άξονας περιστροφής,0,0,0,0,0,0,0,1,['trust']
πλακάτ,0,0,0,0,0,0,1,0,['surprise']
λογοκλοπή,0,0,1,0,0,0,0,0,['disgust']
πανούκλα,0,0,1,1,0,1,0,0,"['disgust', 'fear', 'sadness']"
θρηνώδης,0,0,0,0,0,1,0,0,['sadness']
σχέδιο,0,1,0,0,0,0,0,0,['anticipation']
σχεδίαση,0,1,0,0,0,0,0,1,"['anticipation', 'trust']"
παιχνιδιάρικος,1,0,0,0,1,0,1,1,"['anger', 'joy', 'surprise', 'trust']"
παιδική χαρά,0,1,0,0,1,0,1,1,"['anticipation', 'joy', 'surprise', 'trust']"
θέατρο,0,0,0,0,1,0,0,0,['joy']
έκκληση,0,1,0,1,0,1,0,0,"['anticipation', 'fear', 'sadness']"
ευχάριστος,0,1,0,0,1,0,1,1,"['anticipation', 'joy', 'surprise', 'trust']"
ευχαριστημένος,0,0,0,0,1,0,0,0,['joy']
απολαυστικός,0,0,0,0,1,0,0,0,['joy']
ενέχυρο,0,0,0,0,1,0,0,1,"['joy', 'trust']"
κατάσταση,0,1,1,1,0,1,0,0,"['anticipation', 'disgust', 'fear', 'sadness']"
βολίδα,0,0,0,1,0,0,0,0,['fear']
παχουλός,0,1,0,0,0,0,0,0,['anticipation']
λεηλασία,1,0,1,1,0,1,1,0,"['anger', 'disgust', 'fear', 'sadness', 'surprise']"
βουτιά,0,0,0,1,0,0,0,0,['fear']
πνευμονία,0,0,0,1,0,0,0,0,['fear']
λαθροθηρία,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
άσκοπος,0,0,0,0,0,1,0,0,['sadness']
δηλητήριο,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
δηλητηρίαση,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
δηλητηρίαση,0,0,1,0,0,0,0,0,['disgust']
δηλητηριώδης,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
σακί,0,1,0,0,0,0,0,0,['anticipation']
πόλωση,0,0,0,0,0,0,1,0,['surprise']
πολεμική,1,0,1,0,0,0,0,0,"['anger', 'disgust']"
αστυνομία,0,0,0,1,0,0,0,1,"['fear', 'trust']"
αστυνομικός,0,0,0,1,0,0,0,1,"['fear', 'trust']"
πολιτική,0,0,0,0,0,0,0,1,['trust']
πολιομυελίτις,0,0,0,1,0,1,0,0,"['fear', 'sadness']"
NO TRANSLATION,0,0,1,0,0,0,0,0,['disgust']
πολιτική,1,0,0,0,0,0,0,0,['anger']
ψηφοφορία,0,0,0,0,0,0,0,1,['trust']
ρυπαίνω,0,0,1,0,0,0,0,0,['disgust']
ρύπανση,0,0,1,0,0,0,0,0,['disgust']
πολυγαμία,0,0,1,0,0,0,0,0,['disgust']
πομπώδης,0,0,1,0,0,0,0,0,['disgust']
πάπας,0,0,0,0,0,0,0,1,['trust']
κρότος,0,0,0,0,0,0,1,0,['surprise']
πορνογραφία,0,0,1,0,0,0,0,0,['disgust']
πορνογραφία,0,0,1,0,0,0,0,0,['disgust']
απόσπασμα χωροφυλακής,0,0,0,1,0,0,0,0,['fear']
κατέχω,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
κατεχόμενος,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
κατοχή,1,0,1,1,0,0,0,0,"['anger', 'disgust', 'fear']"
δυνατότητα,0,1,0,0,0,0,0,0,['anticipation']
μεταθανάτιος,0,0,0,0,0,1,0,0,['sadness']
αναβολή,0,0,0,0,0,0,1,0,['surprise']
λίβρα,1,0,0,0,0,0,0,0,['anger']
φτώχεια,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
pow,1,0,0,0,0,0,0,0,['anger']
ισχυρός,1,1,1,1,1,0,0,1,"['anger', 'anticipation', 'disgust', 'fear', 'joy', 'trust']"
δυναμικά,0,0,0,1,0,0,0,0,['fear']
ανίσχυρος,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
εξασκημένος,0,0,0,0,1,0,1,1,"['joy', 'surprise', 'trust']"
πρακτική,0,1,0,0,0,0,0,0,['anticipation']
έπαινος,0,0,0,0,1,0,0,1,"['joy', 'trust']"
εξήρε,0,0,0,0,1,0,0,0,['joy']
αξιέπαινος,0,1,0,0,1,0,1,1,"['anticipation', 'joy', 'surprise', 'trust']"
φάρσα,0,0,0,0,0,0,1,0,['surprise']
προσεύχομαι,0,1,0,1,1,0,1,1,"['anticipation', 'fear', 'joy', 'surprise', 'trust']"
αβέβαιος,0,1,0,1,0,1,0,0,"['anticipation', 'fear', 'sadness']"
προβάδισμα,0,0,0,0,0,0,0,1,['trust']
πολύτιμος,0,1,0,0,1,0,1,0,"['anticipation', 'joy', 'surprise']"
γκρεμός,0,0,0,1,0,0,0,0,['fear']
αποκλείω,1,0,0,0,0,0,0,0,['anger']
πρόδρομος,0,1,0,0,0,0,0,0,['anticipation']
δύσκολη θέση,0,0,0,1,0,0,0,0,['fear']
προλέγω,0,1,0,0,0,0,0,0,['anticipation']
προφητεία,0,1,0,0,0,0,0,0,['anticipation']
προτίμηση,0,1,0,0,0,0,0,0,['anticipation']
προιδεάζω,0,1,0,0,0,0,0,0,['anticipation']
επικρατέστερος,0,0,0,0,0,0,0,1,['trust']
προτιμώ,0,0,0,0,0,0,0,1,['trust']
εγκυμοσύνη,0,0,1,0,0,0,0,0,['disgust']
προκατάληψη,1,0,0,0,0,0,0,0,['anger']
προκατειλημμένος,0,0,1,1,0,0,0,0,"['disgust', 'fear']"
επιζήμιος,1,0,0,0,0,0,0,0,['anger']
προκαταρκτικός,0,1,0,0,0,0,0,0,['anticipation']
πρόωρος,0,0,0,0,0,0,1,0,['surprise']
προμελετημένη,0,0,0,1,0,0,0,0,['fear']
παρασκευή,0,1,0,0,0,0,0,0,['anticipation']
προετοιμασία,0,1,0,0,0,0,0,0,['anticipation']
προετοιμάζω,0,1,0,0,0,0,0,0,['anticipation']
έτοιμος,0,1,0,0,0,0,0,1,"['anticipation', 'trust']"
ετοιμότητα,0,1,0,0,0,0,0,0,['anticipation']
υπεροχή,0,0,0,0,0,0,0,1,['trust']
προαπαιτούμενο,0,1,0,0,0,0,0,0,['anticipation']
προβλεπτικός,0,1,0,0,0,0,0,0,['anticipation']
παρόν,0,1,0,0,1,0,1,1,"['anticipation', 'joy', 'surprise', 'trust']"
συντηρητικό,0,1,0,0,1,0,1,1,"['anticipation', 'joy', 'surprise', 'trust']"
Πρόεδρος,0,0,0,0,0,0,0,1,['trust']
το κύρος,0,0,0,0,1,0,0,1,"['joy', 'trust']"
γρήγορα,0,0,0,0,1,0,1,0,"['joy', 'surprise']"
τεκμήριο,0,0,0,0,0,0,0,1,['trust']
αλαζονικός,1,0,1,0,0,0,0,0,"['anger', 'disgust']"
προσποιώντας,1,0,0,0,0,0,0,0,['anger']
αρκετά,0,1,0,0,1,0,0,1,"['anticipation', 'joy', 'trust']"
επικρατώ,0,1,0,0,1,0,0,0,"['anticipation', 'joy']"
επικρατών,0,0,0,0,0,0,0,1,['trust']
αποτρέψει,0,0,0,1,0,0,0,0,['fear']
πρόληψη,0,1,0,0,0,0,0,0,['anticipation']
λεία,0,0,0,1,0,0,0,0,['fear']
πούτσος,1,0,1,1,0,0,1,0,"['anger', 'disgust', 'fear', 'surprise']"
υπερηφάνεια,0,0,0,0,1,0,0,0,['joy']
παπάς,0,0,0,0,0,0,0,1,['trust']
ιερατείο,0,1,0,0,1,1,0,1,"['anticipation', 'joy', 'sadness', 'trust']"
αλφαβητάρι,0,0,0,0,0,0,0,1,['trust']
ηγεμονικός,0,1,0,0,1,0,1,1,"['anticipation', 'joy', 'surprise', 'trust']"
ΔΙΕΥΘΥΝΤΡΙΑ σχολειου,0,0,0,0,0,0,0,1,['trust']
φυλακή,1,0,0,1,0,1,0,0,"['anger', 'fear', 'sadness']"
φυλακισμένος,1,0,1,1,0,1,0,0,"['anger', 'disgust', 'fear', 'sadness']"
προνομιούχος,0,0,0,0,1,0,0,1,"['joy', 'trust']"
μυστικός,0,0,0,0,0,0,0,1,['trust']
