sentiment,Content
sadness,"Don't know what to do right now...pretty bored, but I refuse to study. Any suggestions?"
surprise,I just love it when  hot policemen come into my work
surprise,is getting baptized tomorrow  and is a college graduate.  Busy weekend!
sadness,Still feel like craaaap and like everyone on earth needs to know this lol... Have fun birdies
sadness,Thank you all for your incredible support and encouragement-it means so much!! You constantly bless me &amp; I am thankful for you!!
surprise, The guns not working eh?
surprise,oh and I got my haircut today. I looove it
surprise," Glad to hear you're quitting. I hope it works out! Also, thanks for the sweet mother's day card. Made me smile."
sadness,happy mothers day  going to the zoo... i have to wake up at 9:30 oh god noo!!!
sadness, you do a terrible job of hiding it.
sadness," awww  no problem , sorry for tha loss"
surprise, anytime buddy  I c u @ 701!
sadness, just a question.. are you guys liek famous or anything ? haha and MILEY FOLLOWED YOU LUCKKYY ! im so jealous
surprise, it's been hectiv runny around after the women but goof  just making them both a surprise now
surprise," Been there, done that!!  Ew!!"
surprise,wow officially i have no life this month! LOL my friends dont believe me when i say they need to BOOK IN ADVANCE!
surprise,watching What Happens In Vegas!
surprise," if hobo and i come next week, we're buying you all a drink."
surprise,Plain White T's and Sara Bareilles...can life get more amazing
sadness,Im.in.the.room Im.watching.the.HANNAHmovie.withMOM.She.said.this.film.very.great.
surprise, a couple of years  I knew you had one but I couldn't find you for awhile..here you are!
sadness,My legs are so fucking sore. And my feet hurt to walk. Whataday
surprise, the new song with cobra starship is amazing!!
sadness, I'm no longer blue
surprise,  I like it
surprise," I'm gonna leave you in peace my most beautiful girl in the world. Take care, baby. Love ya. xxXXxx"
sadness," Oops..too late.  Already popped in Bridges, since I missed most of it on tv.   (I &lt;3 Blair &amp; Jo too!)"
surprise,ahaha im here carlos;;  Wasssup?!
sadness, its ok..i was kinda feeling ignored anyway  And its sunday arvo 330pm. Going out for Lunch &amp; WINE!
surprise,A Happy Mother's Day to all moms and soon to be mom's out there.
sadness,thanks so much for the discount code. looking forward to trying your pads out
surprise,&quot;Everyone has one special thing.&quot;  This guy sets the record  for the longest pronunciation of the word &quot;Fresh&quot;    http://bit.ly/3mD9fV
surprise, Not yet! I'm going to tonight though
surprise, yay! buti nagustuhan nyo. isang bar lang enclosed ko sa mail.  to test if matutunaw or hindi. next time uli.
surprise,"my hundreth update  HAPPY MOTHERS DAY. i love you mum! even with all the fuss and fighting, you're still the one and only."
surprise,is live on danny noriega's stickam. he said hey to me  i luv him!!!
sadness,I just single handedly killed 4 flies and a crane fly with my hairbrush!! I'm gonna go disinfect it now...but bugs beware!!
surprise,is 99% sober at Brittney's with Becky and Brit  &lt;3
surprise, There is a cool scene at the end that ties in with another Comic Book movie.
sadness," lol, as a target employee they forbid me from that place, no i usually go in and buy like everything along with commenting"
surprise, - I think  did an amazing presentation about the whole &quot;keeping review items&quot; and tax thing at BlogHer '08  She's awesome!
surprise, shes must be a truly amazing woman for having a phenomenal son..
sadness, I'm sure I will cry at the most unopportunte (spelling?) moment!!
surprise,"Wow, my phone was blowing up with tweets all day. Now that I'm home, it's a ghost town! Guess I'll do some chores in my apt. &amp; go to bed."
surprise,"And I end up in privilege... Oh well, at least I met a cute engineer"
sadness," p.s.: UV rays are just as strong with clouds as with regular sun, sometimes stronger. just FYI."
surprise, netflicks! watching milk... better go wife is jealous of my twitter habit
surprise,"Ha Damn im ready.  but Fuck that Bitch, i cant believe she had the balls to call me. Haha Wtf!"
surprise,Omg. Its 1:47 am and Kim Possible is on Disney Channel right now. I am glued to the screen
surprise,ms wee's wedding!!!!
sadness,Filming at a carnival for my music video... It reminds me of the Cherry Festival that I used to go to back home... Ahhh memories...
surprise,Bailey's here.
sadness,Going to fold laundry and then hit the sack. I have boring saturday evenings
surprise,Happy mothers day  just tried on what I'm gonna wear for breakfast and I curled my hair it took forever http://yfrog.com/0gmunj
surprise, TWEET 42
surprise, Awesome.  I'm down in Ocean Beach (if you know where that is.) By the way. &quot;YourBiggestFan&quot; I'm a re-al big fan of you-rs.
sadness, hahaha now ur gonna tweet.... I awoke to 67 the other night haha Man the concerts here suck. Cali's da place 2 be
surprise, ohh and Coffee Break is my fave too! they rock!! LOL
sadness,Sounds like there's a party up the street.  I guess they forgot to invite me
sadness,Just got home from work and tired
surprise,My computer is back in business
sadness,  if she sees that she will cry! lol
surprise, let me guess. You devoured your duck with Fiasco Pinot!
sadness," Awww, that's nice.  You both make a really beautiful couple, you balance each other."
sadness,"mmm - home-made pizza (that I helped to make), a home-made cheesecake (to eat soon) &amp; family... a nice day for mother &amp; nanna"
sadness,"Missed Justin on SNL! AGHHH! Just when I started to love him again, yes it's one of those weeks."
surprise,hello!  ! following on recommendatiion of  !
sadness,new phone + zero contacts = poo. send me a message with your name so i can save your numbers thanks
surprise, He'd probably spontaneously combust.
surprise,coming home tomorrow with a car full of treasures
surprise,Chilling with Colton who just redesigned the Cocktail Hacker card backs for me.
surprise, why would they take a photo with stuffed animals?! that's pretty funny
surprise,"success! after much grumbling abt how we always waste money on useless gifts, mum sees the ipod nano and loves it"
surprise,justin timberlake + snl = awesome ... dude should just become a regular
anger, DUDE.  You're a hax0r!!!1!  You should put Final Cut Pro on there and tell me how stable it is
surprise,the poetry event was a success. I don't think I ever really thought that my poetry could connect with others. heartache is universal
sadness,definitely OD tired..but backstagepazz.com is no joke..i think i want to be a groupie just so i can tell my tale.
surprise," I read for pure escapism. Don't make me think, take me away  non-fiction tends not to achieve that, for some strange reason"
surprise, wow that is a great list... Now i need to shop
sadness,i'm addicted to home
sadness," I'd love that. And, don't think of it as easy. Think of it as enthusiastic."
surprise,"seriously underrated.. 'porridge', the best breakfast in the world... ever. doesn't need to be gloopy, as long as it is made just right"
surprise, re &quot;pot meet kettle&quot; not so sure of that equation.
sadness,"Shower is taken. It is in the room right by the bed. Yeasterday we had the shower on the balcony, with sea wiew, that was a bit nicer"
anger,Just sittin here waitin for my coffee to be full grown on farm town before going to bed
surprise,i can't believe my little brother is married...
surprise, Haahaha omg.. dude I read that and almost choked.. haha thanks
surprise,VAST concert tomarrow night!!!!
surprise,   Oh Duh....I see that now .....thank you....
sadness,"strongly agrees with Jason about Wolverine, but not about Hugh Jackman.  Sorry. No kids for this Mouse."
surprise, es imposible no amar starbucks
surprise, Where DO you get all those wonderful toys?
sadness, tis' cool..I still stand by my former proclamation! I'm just stubborn that way! #rebellioustwitwhoknowsacoolcatcook lol
surprise, thats great babe!! congrats!!
sadness,Just got home i love stake and shake milkshakes
sadness,  We forgive you and we have missed you!
sadness," The Star Trek in IMAX wasn't in 3D, but it was huge on the screen.  Still worth watching."
sadness,Im so done defending him. Im going to bed and im gonna give my mom a happy mothers day.  at least ill try.
surprise, Haha! At the Somerset theatre in Ottawa. I remember that well. The more things change the more they stay the same
sadness,   ...Thank you Mr. President!....
surprise,Mothers day in 45 minutes west coast time.  Happy Mothers Day to all the mothers out there
surprise, going to sleep? why so early? Good night!
sadness,bye daddy!! see you on tuesday
surprise,OMG.. THIS ONE??? YESSSSS love this Danny song
sadness, : For the Record is still the saddest thing to watch. &quot;I'm gonna go through life like the karate kid&quot;...and so am I.
surprise,  ok just between U and me  and all of  our  followers on twitter what do U really think of  ? lol
surprise, keep dreamin'!!!! Though.... if she does.... hook me up  LOL
surprise,still eatin lunch.....n readin comments about last nite....da best comment i receive was &quot;You really brought Anne to life!&quot;
sadness,I fucking love Alexander William Gaskarth
surprise,Going downstairs for more coffee and socialising  Wow... Only 4:16?.. Gives me time for French later
surprise," yeh take ur time, no pressure   how did u learn to twirl around the knifes and stuff?"
surprise, Here I'm staying up with you and you're not talking to me.   hehe
surprise, I agree... And child labour laws are so old and out dated.
sadness, He says he feels mama tucking him in at night  He's lonely but getting by. Tomorrow will be tough!
sadness," Damn, that charming skater look is kind of....HOT! A hot mess  Catherine pls don't hate me for hitting on your friends. tnx"
surprise,forgot she had a Twitter account.    Happy Mother's Day!
surprise,"Calling all mothers, calling all mothers...get your butts to bed - the kids'll be here tomorrow"
surprise,Constructivist learning theory - anybody? Oh wait..... there's always wikipedia right?!
surprise," hey hey, ur following me  ur gna relise that i tweet ALOT!! haha more than a normal person wud but im not normal"
surprise, Wow! I am impressed Pastor Lucas! Great work!!!
surprise,What's up yall! I made it an early night!  I think ima bout to take a shower and chill witcha! Did I miss anything?
surprise, LOL. me too..werd...:p...hubby's fave driver is Martin so I am happy for him and me!!!
